id_veicolo,commerciale,eta_approx,genere
33782,S,0,_
33783,N,50,F
33784,N,79,M
33785,N,63,M
33786,N,27,M
33787,N,68,F
33788,N,79,M
33789,N,60,F
33790,N,63,F
33791,N,54,F
33792,S,0,_
33793,N,49,M
33794,N,65,F
33795,S,0,_
33796,N,56,M
33797,N,63,F
33798,N,58,M
33799,N,74,M
33800,N,53,M
33801,S,0,_
33802,N,69,M
33803,N,24,M
33804,N,66,M
33805,N,74,M
33806,N,60,M
33807,N,58,M
33808,N,68,F
33809,N,79,M
33810,N,51,F
33811,N,29,M
33812,S,0,_
33813,N,31,F
33814,N,76,M
33815,S,0,_
33816,N,66,M
33817,N,57,M
33818,N,72,F
33819,N,53,F
33820,N,63,M
33821,N,77,M
33822,N,76,F
33823,N,62,F
33824,N,80,M
33825,S,0,_
33826,N,66,F
33827,N,55,F
33828,N,49,M
33829,N,77,F
33830,N,22,F
33831,N,67,M
33832,N,48,F
33833,N,55,M
33834,N,79,M
33835,N,90,M
33836,N,84,M
33837,S,0,_
33838,N,82,F
33839,N,66,M
33840,N,53,F
33841,S,0,_
33842,N,79,F
33843,N,53,F
33844,N,30,M
33845,N,78,M
33846,N,68,M
33847,N,80,M
33848,N,78,F
33849,N,33,M
33850,S,0,_
33851,N,60,F
33852,N,64,M
33853,N,70,F
33854,N,53,F
33855,N,43,M
33856,N,83,F
33857,N,69,F
33858,N,77,M
33859,N,21,M
33860,N,46,M
33861,N,38,M
33862,N,73,F
33863,N,64,F
33864,N,50,F
33865,N,58,M
33866,N,60,F
33867,N,33,F
33868,N,48,F
33869,N,71,M
33870,N,70,F
33871,N,49,M
33872,N,20,M
33873,N,40,F
33874,N,62,M
33875,N,38,M
33876,N,88,M
33877,N,51,M
33878,N,43,M
33879,N,63,M
33880,N,60,M
33881,N,38,M
33882,N,60,M
33883,N,77,M
33884,N,65,M
33885,N,56,M
33886,N,58,F
33887,N,52,F
33888,N,58,M
33889,N,67,M
33890,N,56,M
33891,N,55,M
33892,N,57,M
33893,N,79,M
33894,N,23,M
33895,N,64,M
33896,N,68,M
33897,N,27,M
33898,N,47,F
33899,N,55,F
33900,N,53,M
33901,S,0,_
33902,N,55,M
33903,N,51,F
33904,N,47,F
33905,N,66,M
33906,N,51,F
33907,N,76,M
33908,N,55,F
33909,N,39,F
33910,N,61,M
33911,N,50,M
33912,N,63,F
33913,N,54,F
33914,N,47,F
33915,N,70,M
33916,N,73,M
33917,N,75,M
33918,N,60,M
33919,N,64,M
33920,N,61,F
33921,N,35,M
33922,N,84,M
33923,N,52,F
33924,N,72,M
33925,N,71,M
33926,S,0,_
33927,N,51,M
33928,N,58,F
33929,N,47,F
33930,N,65,M
33931,N,50,F
33932,N,51,M
33933,N,59,M
33934,N,60,F
33935,N,60,F
33936,N,22,F
33937,N,81,M
33938,S,0,_
33939,N,64,F
33940,N,60,M
33941,N,57,F
33942,N,39,M
33943,N,64,F
33944,N,61,F
33945,N,56,M
33946,N,79,M
33947,N,61,M
33948,N,83,M
33949,N,34,M
33950,N,82,M
33951,N,62,F
33952,N,82,F
33953,N,55,M
33954,N,61,M
33955,N,62,F
33956,N,72,M
33957,N,42,F
33958,N,32,M
33959,N,36,M
33960,N,45,F
33961,N,75,M
33962,N,83,F
33963,N,49,F
33964,S,0,_
33965,N,48,M
33966,N,44,M
33967,N,56,M
33968,N,73,M
33969,N,60,F
33970,N,59,M
33971,N,47,F
33972,N,23,F
33973,N,35,F
33974,N,55,M
33975,N,43,F
33976,N,34,M
33977,N,60,M
33978,N,27,M
33979,N,63,F
33980,N,52,M
33981,N,59,F
33982,N,77,M
33983,N,58,M
33984,N,29,F
33985,N,64,F
33986,N,60,M
33987,N,56,F
33988,N,72,M
33989,N,59,F
33990,N,54,M
33991,N,55,M
33992,N,35,F
33993,N,52,M
33994,N,70,F
33995,N,92,F
33996,N,85,M
33997,S,0,_
33998,N,68,F
33999,N,73,M
34000,N,61,M
34001,N,68,M
34002,N,62,M
34003,N,77,M
34004,N,53,M
34005,N,66,M
34006,N,81,M
34007,N,59,F
34008,N,65,M
34009,S,0,_
34010,N,61,M
34011,N,29,F
34012,N,49,F
34013,N,36,F
34014,N,62,M
34015,N,61,M
34016,N,66,M
34017,N,75,M
34018,N,82,M
34019,N,53,M
34020,N,62,F
34021,N,71,F
34022,N,32,M
34023,N,61,F
34024,N,55,F
34025,S,0,_
34026,N,54,M
34027,N,57,M
34028,N,52,F
34029,N,41,F
34030,N,51,F
34031,N,75,M
34032,N,58,M
34033,N,84,M
34034,N,61,F
34035,N,83,M
34036,N,37,M
34037,N,69,M
34038,N,52,F
34039,N,62,M
34040,N,26,M
34041,N,77,M
34042,N,62,F
34043,N,52,F
34044,N,59,F
34045,N,60,F
34046,N,55,F
34047,N,43,M
34048,N,74,F
34049,N,27,F
34050,S,0,_
34051,N,80,M
34052,N,42,M
34053,N,56,F
34054,N,50,M
34055,N,56,F
34056,N,56,F
34057,N,83,M
34058,N,59,M
34059,N,61,F
34060,N,82,F
34061,N,51,M
34062,N,47,F
34063,N,40,M
34064,N,50,F
34065,N,61,F
34066,N,56,F
34067,N,80,M
34068,N,50,F
34069,N,63,M
34070,N,40,F
34071,N,63,M
34072,N,74,M
34073,S,0,_
34074,N,57,F
34075,N,59,M
34076,N,40,F
34077,N,75,M
34078,N,65,M
34079,N,64,M
34080,N,51,M
34081,N,69,M
34082,N,72,F
34083,N,73,F
34084,N,53,M
34085,N,35,M
34086,N,51,F
34087,N,81,M
34088,N,28,M
34089,N,57,M
34090,N,64,F
34091,N,59,M
34092,N,31,F
34093,N,60,F
34094,N,57,M
34095,S,0,_
34096,N,60,M
34097,N,54,F
34098,N,52,M
34099,N,27,F
34100,N,40,F
34101,N,73,F
34102,N,76,F
34103,N,61,F
34104,N,68,M
34105,N,57,M
34106,N,75,M
34107,N,60,F
34108,N,40,M
34109,N,70,M
34110,N,49,F
34111,N,65,F
34112,N,53,F
34113,N,58,M
34114,N,40,M
34115,S,0,_
34116,S,0,_
34117,N,48,F
34118,N,57,M
34119,N,79,M
34120,N,56,F
34121,N,52,F
34122,N,82,M
34123,N,56,M
34124,N,25,F
34125,N,54,M
34126,N,60,M
34127,N,54,M
34128,N,76,M
34129,N,64,F
34130,N,59,M
34131,N,64,M
34132,N,54,M
34133,N,35,M
34134,N,65,F
34135,N,75,M
34136,N,51,F
34137,N,85,M
34138,S,0,_
34139,N,24,M
34140,N,55,F
34141,N,62,F
34142,S,0,_
34143,S,0,_
34144,N,44,F
34145,N,46,F
34146,N,63,F
34147,N,65,M
34148,N,52,M
34149,S,0,_
34150,N,26,F
34151,S,0,_
34152,N,58,M
34153,N,75,M
34154,N,28,M
34155,N,55,M
34156,N,64,F
34157,N,48,M
34158,N,67,M
34159,N,47,M
34160,N,61,M
34161,N,56,M
34162,N,62,F
34163,N,76,M
34164,N,58,M
34165,N,38,F
34166,N,83,F
34167,N,81,F
34168,N,80,M
34169,N,60,F
34170,N,53,M
34171,N,54,M
34172,N,34,F
34173,N,32,F
34174,N,57,F
34175,N,64,F
34176,N,52,M
34177,N,62,M
34178,N,23,M
34179,N,89,M
34180,N,71,F
34181,S,0,_
34182,N,89,M
34183,N,76,F
34184,N,74,M
34185,N,31,F
34186,N,50,M
34187,N,78,F
34188,N,54,M
34189,N,39,M
34190,S,0,_
34191,N,51,F
34192,N,59,F
34193,N,48,M
34194,N,34,M
34195,N,50,F
34196,N,76,M
34197,N,86,M
34198,N,46,F
34199,N,71,M
34200,N,56,M
34201,N,57,F
34202,N,84,M
34203,N,45,F
34204,N,28,M
34205,N,73,F
34206,N,59,M
34207,N,66,M
34208,N,54,F
34209,N,66,M
34210,N,53,M
34211,N,60,M
34212,N,63,F
34213,N,47,M
34214,N,34,M
34215,N,54,M
34216,N,57,M
34217,N,58,M
34218,N,32,M
34219,N,59,M
34220,N,41,M
34221,N,50,M
34222,N,85,M
34223,N,76,M
34224,N,78,F
34225,N,42,F
34226,N,51,F
34227,N,47,M
34228,N,26,M
34229,N,57,F
34230,N,65,F
34231,N,51,F
34232,N,35,M
34233,N,53,F
34234,N,72,M
34235,N,55,M
34236,S,0,_
34237,N,48,F
34238,N,48,M
34239,N,31,F
34240,N,61,F
34241,N,73,F
34242,N,77,M
34243,N,69,M
34244,N,38,M
34245,S,0,_
34246,N,42,M
34247,N,32,M
34248,N,74,M
34249,N,77,M
34250,N,69,M
34251,N,44,F
34252,S,0,_
34253,N,68,M
34254,N,63,M
34255,N,73,M
34256,N,53,M
34257,S,0,_
34258,N,72,M
34259,N,58,M
34260,N,58,M
34261,N,61,M
34262,N,24,M
34263,N,54,M
34264,N,42,M
34265,N,66,F
34266,N,48,F
34267,N,56,F
34268,N,23,M
34269,N,59,F
34270,N,57,M
34271,N,37,M
34272,N,60,F
34273,N,67,M
34274,N,63,M
34275,N,62,M
34276,N,61,M
34277,N,72,M
34278,N,49,F
34279,N,52,M
34280,N,51,M
34281,N,52,M
34282,N,69,F
34283,N,59,F
34284,N,68,M
34285,N,53,M
34286,S,0,_
34287,N,85,F
34288,N,54,M
34289,N,76,M
34290,N,68,F
34291,N,49,F
34292,S,0,_
34293,N,51,F
34294,N,46,M
34295,N,31,F
34296,N,56,F
34297,N,67,M
34298,N,63,F
34299,N,67,M
34300,N,78,M
34301,N,52,F
34302,N,35,M
34303,N,43,F
34304,N,49,F
34305,N,39,F
34306,N,60,F
34307,N,48,M
34308,N,37,M
34309,N,53,F
34310,N,60,F
34311,N,65,F
34312,N,65,M
34313,N,30,F
34314,N,60,M
34315,N,66,F
34316,N,50,M
34317,N,71,M
34318,N,57,M
34319,N,76,M
34320,N,74,M
34321,N,85,M
34322,S,0,_
34323,N,74,M
34324,N,73,F
34325,N,88,M
34326,N,50,F
34327,N,68,M
34328,N,50,F
34329,N,64,M
34330,N,60,M
34331,N,62,M
34332,N,75,M
34333,N,57,M
34334,N,75,M
34335,N,68,M
34336,N,66,F
34337,N,52,M
34338,N,42,M
34339,N,78,M
34340,N,65,M
34341,N,77,M
34342,S,0,_
34343,N,35,F
34344,S,0,_
34345,N,58,M
34346,N,49,F
34347,N,70,M
34348,N,53,F
34349,N,85,F
34350,N,67,M
34351,N,43,F
34352,N,64,F
34353,N,48,M
34354,S,0,_
34355,N,54,F
34356,N,64,F
34357,N,54,M
34358,N,71,M
34359,N,31,M
34360,N,50,F
34361,N,70,F
34362,N,57,M
34363,N,37,F
34364,N,41,F
34365,N,56,M
34366,N,70,M
34367,N,67,M
34368,N,57,M
34369,N,21,F
34370,N,82,F
34371,N,68,M
34372,N,54,F
34373,N,52,M
34374,N,36,F
34375,N,61,F
34376,N,82,M
34377,N,49,F
34378,N,82,M
34379,N,72,M
34380,N,42,F
34381,N,74,M
34382,N,73,F
34383,N,44,F
34384,N,52,M
34385,N,58,M
34386,N,41,M
34387,N,77,F
34388,S,0,_
34389,N,83,M
34390,N,54,F
34391,N,46,F
34392,N,65,M
34393,N,63,F
34394,N,52,M
34395,N,53,F
34396,N,33,F
34397,N,73,M
34398,N,71,F
34399,N,67,M
34400,N,33,F
34401,N,40,F
34402,N,74,F
34403,N,55,F
34404,N,37,M
34405,N,86,M
34406,N,72,F
34407,N,45,M
34408,N,60,F
34409,N,40,F
34410,S,0,_
34411,N,54,F
34412,N,32,M
34413,N,37,M
34414,N,70,M
34415,N,56,M
34416,N,74,M
34417,N,72,M
34418,S,0,_
34419,N,62,M
34420,N,62,M
34421,N,67,M
34422,S,0,_
34423,N,84,M
34424,N,50,F
34425,N,64,F
34426,N,31,F
34427,N,64,M
34428,N,63,F
34429,N,25,F
34430,N,39,F
34431,N,47,M
34432,N,61,M
34433,N,84,M
34434,N,63,M
34435,N,70,F
34436,S,0,_
34437,N,67,F
34438,N,83,M
34439,N,30,F
34440,N,28,M
34441,N,66,F
34442,N,71,M
34443,N,36,F
34444,N,38,F
34445,N,27,F
34446,N,76,F
34447,N,26,F
34448,N,60,F
34449,N,66,F
34450,N,53,F
34451,N,66,F
34452,N,69,M
34453,N,53,F
34454,N,72,F
34455,S,0,_
34456,N,59,M
34457,N,68,M
34458,N,70,M
34459,S,0,_
34460,S,0,_
34461,N,55,M
34462,N,65,M
34463,N,58,M
34464,N,49,F
34465,N,61,F
34466,N,79,F
34467,N,42,F
34468,N,54,M
34469,N,47,F
34470,N,44,M
34471,N,91,M
34472,N,57,F
34473,S,0,_
34474,N,63,M
34475,N,61,M
34476,N,63,F
34477,N,34,M
34478,N,78,F
34479,N,46,F
34480,N,78,M
34481,N,74,M
34482,N,56,F
34483,N,35,F
34484,N,57,F
34485,N,82,M
34486,N,68,M
34487,N,62,M
34488,N,63,M
34489,N,26,F
34490,N,56,M
34491,N,57,F
34492,N,66,M
34493,N,53,M
34494,S,0,_
34495,N,79,M
34496,N,72,M
34497,N,27,M
34498,N,68,M
34499,N,43,F
34500,N,52,M
34501,N,55,F
34502,N,62,F
34503,N,48,M
34504,S,0,_
34505,N,58,M
34506,N,69,M
34507,N,58,F
34508,N,57,M
34509,N,57,F
34510,S,0,_
34511,N,31,M
34512,N,86,M
34513,N,37,M
34514,N,70,F
34515,N,76,M
34516,N,59,M
34517,N,25,M
34518,N,73,M
34519,N,76,F
34520,N,50,M
34521,S,0,_
34522,N,62,M
34523,N,64,M
34524,N,69,M
34525,N,59,F
34526,N,58,F
34527,N,66,M
34528,N,68,M
34529,S,0,_
34530,S,0,_
34531,S,0,_
34532,N,23,M
34533,N,70,M
34534,N,49,M
34535,N,62,F
34536,N,60,F
34537,N,53,F
34538,N,85,F
34539,S,0,_
34540,N,73,M
34541,N,70,F
34542,N,63,F
34543,N,72,F
34544,N,67,F
34545,N,36,F
34546,N,41,M
34547,N,65,M
34548,N,45,F
34549,N,42,M
34550,N,72,F
34551,N,75,M
34552,N,66,F
34553,N,57,F
34554,N,68,M
34555,N,46,M
34556,N,77,M
34557,S,0,_
34558,N,73,F
34559,N,43,F
34560,N,63,M
34561,S,0,_
34562,N,67,M
34563,N,64,M
34564,N,40,F
34565,N,50,M
34566,N,57,M
34567,N,58,M
34568,N,57,F
34569,N,80,F
34570,N,88,M
34571,N,67,M
34572,N,53,M
34573,N,48,M
34574,N,53,M
34575,N,40,M
34576,N,83,M
34577,N,73,M
34578,N,53,M
34579,N,69,M
34580,N,52,M
34581,N,51,F
34582,N,59,M
34583,N,70,M
34584,N,66,F
34585,S,0,_
34586,N,73,M
34587,N,52,M
34588,N,84,F
34589,N,62,F
34590,N,66,M
34591,N,34,F
34592,S,0,_
34593,N,62,F
34594,N,70,M
34595,N,48,M
34596,N,69,M
34597,N,76,M
34598,N,64,F
34599,N,50,M
34600,N,51,M
34601,N,73,F
34602,N,60,F
34603,N,68,M
34604,N,54,M
34605,N,63,F
34606,N,74,F
34607,S,0,_
34608,N,84,F
34609,N,66,M
34610,N,66,M
34611,N,36,F
34612,N,32,M
34613,N,74,F
34614,S,0,_
34615,N,50,F
34616,N,62,M
34617,N,24,F
34618,N,67,M
34619,N,53,M
34620,N,47,M
34621,N,30,M
34622,N,51,F
34623,N,47,F
34624,N,59,M
34625,N,66,F
34626,N,53,M
34627,N,62,M
34628,N,34,M
34629,N,34,M
34630,N,70,M
34631,N,80,F
34632,N,74,F
34633,N,63,M
34634,N,61,M
34635,N,38,F
34636,N,56,M
34637,N,70,M
34638,N,37,M
34639,N,31,F
34640,S,0,_
34641,N,60,M
34642,N,72,M
34643,N,64,F
34644,N,30,M
34645,N,77,M
34646,N,41,M
34647,N,35,F
34648,N,58,F
34649,N,34,M
34650,N,77,M
34651,N,63,F
34652,N,61,F
34653,N,65,F
34654,N,58,F
34655,N,48,F
34656,N,74,F
34657,S,0,_
34658,N,78,M
34659,N,50,M
34660,N,63,M
34661,N,66,M
34662,N,68,F
34663,N,84,F
34664,S,0,_
34665,N,54,F
34666,N,59,M
34667,N,30,F
34668,N,63,M
34669,N,48,M
34670,N,61,F
34671,N,40,M
34672,N,67,M
34673,N,63,F
34674,N,63,M
34675,N,61,F
34676,N,21,M
34677,N,41,M
34678,S,0,_
34679,N,55,F
34680,N,75,F
34681,N,70,F
34682,N,43,M
34683,S,0,_
34684,N,64,M
34685,N,33,M
34686,N,85,M
34687,N,62,F
34688,N,62,M
34689,N,57,M
34690,N,29,M
34691,N,62,F
34692,N,74,F
34693,N,70,F
34694,N,29,M
34695,S,0,_
34696,N,64,M
34697,N,64,M
34698,N,81,M
34699,N,76,M
34700,N,56,F
34701,N,63,M
34702,N,63,F
34703,N,66,M
34704,N,84,F
34705,S,0,_
34706,N,61,F
34707,N,37,F
34708,N,71,M
34709,N,78,M
34710,N,39,M
34711,N,54,M
34712,N,68,M
34713,N,67,M
34714,N,49,F
34715,N,75,M
34716,N,38,M
34717,N,72,F
34718,N,85,M
34719,N,46,F
34720,N,73,M
34721,N,51,F
34722,N,75,M
34723,N,76,F
34724,N,43,F
34725,N,55,M
34726,S,0,_
34727,N,43,M
34728,S,0,_
34729,S,0,_
34730,N,56,M
34731,S,0,_
34732,N,28,M
34733,S,0,_
34734,N,61,M
34735,N,62,M
34736,N,46,F
34737,N,76,M
34738,S,0,_
34739,N,68,F
34740,N,87,F
34741,N,62,F
34742,N,64,M
34743,N,59,F
34744,N,35,M
34745,N,43,M
34746,N,51,F
34747,N,78,M
34748,S,0,_
34749,N,65,M
34750,N,48,M
34751,N,80,M
34752,S,0,_
34753,N,51,M
34754,N,43,F
34755,N,56,F
34756,N,60,M
34757,N,68,M
34758,N,59,M
34759,N,61,F
34760,N,67,M
34761,N,39,M
34762,N,37,M
34763,N,67,M
34764,N,55,F
34765,N,51,M
34766,N,44,M
34767,N,51,F
34768,N,60,F
34769,N,26,F
34770,N,77,F
34771,N,68,M
34772,N,65,M
34773,N,52,M
34774,S,0,_
34775,N,86,M
34776,N,63,F
34777,N,79,M
34778,N,45,M
34779,S,0,_
34780,N,50,M
34781,N,82,M
34782,N,53,M
34783,N,61,F
34784,N,54,M
34785,N,43,F
34786,N,53,F
34787,N,64,F
34788,N,58,F
34789,N,77,M
34790,N,62,F
34791,N,67,F
34792,N,58,F
34793,S,0,_
34794,S,0,_
34795,N,59,F
34796,S,0,_
34797,N,76,M
34798,N,72,M
34799,N,75,M
34800,N,60,M
34801,N,76,M
34802,N,84,F
34803,N,62,M
34804,N,23,M
34805,N,49,F
34806,N,54,M
34807,N,62,M
34808,N,59,M
34809,N,49,F
34810,N,64,F
34811,N,47,F
34812,S,0,_
34813,N,62,M
34814,N,53,M
34815,N,62,M
34816,N,36,F
34817,N,40,F
34818,N,61,M
34819,N,47,M
34820,N,53,M
34821,N,58,M
34822,N,57,M
34823,N,41,F
34824,N,67,M
34825,N,59,M
34826,N,70,F
34827,N,36,F
34828,N,59,M
34829,N,57,M
34830,N,53,M
34831,N,57,M
34832,N,62,M
34833,N,73,F
34834,S,0,_
34835,N,51,M
34836,N,49,M
34837,N,85,M
34838,N,59,F
34839,N,53,F
34840,N,53,F
34841,N,43,M
34842,N,55,M
34843,N,72,M
34844,N,57,F
34845,N,38,F
34846,N,61,M
34847,N,68,M
34848,N,63,F
34849,N,62,M
34850,N,77,M
34851,N,30,F
34852,N,60,M
34853,N,71,M
34854,N,44,M
34855,S,0,_
34856,N,56,F
34857,N,29,M
34858,N,71,F
34859,N,43,F
34860,N,67,M
34861,S,0,_
34862,N,26,F
34863,N,37,M
34864,N,25,F
34865,N,67,M
34866,N,30,M
34867,N,73,M
34868,N,57,F
34869,N,72,M
34870,N,77,F
34871,S,0,_
34872,N,75,M
34873,N,61,F
34874,N,67,M
34875,S,0,_
34876,N,71,F
34877,N,42,F
34878,N,77,F
34879,N,66,F
34880,S,0,_
34881,N,58,M
34882,N,58,F
34883,N,55,M
34884,N,51,M
34885,N,65,M
34886,N,41,F
34887,N,61,M
34888,N,36,M
34889,N,66,F
34890,N,54,M
34891,N,45,F
34892,N,67,M
34893,N,35,M
34894,N,48,F
34895,N,70,M
34896,N,67,M
34897,N,57,M
34898,S,0,_
34899,N,60,M
34900,N,52,F
34901,N,27,M
34902,N,58,F
34903,N,53,F
34904,N,39,F
34905,N,67,F
34906,N,44,M
34907,N,75,M
34908,N,37,M
34909,N,73,M
34910,N,52,F
34911,N,54,F
34912,N,43,M
34913,N,67,M
34914,S,0,_
34915,N,46,F
34916,N,72,F
34917,N,53,M
34918,N,27,F
34919,N,58,M
34920,N,64,F
34921,N,47,F
34922,N,36,M
34923,N,23,F
34924,N,31,F
34925,N,50,M
34926,N,40,F
34927,N,80,M
34928,N,69,M
34929,N,50,M
34930,N,57,F
34931,N,31,M
34932,N,53,F
34933,N,65,M
34934,N,37,M
34935,N,43,F
34936,N,61,F
34937,N,76,F
34938,S,0,_
34939,N,58,F
34940,N,56,M
34941,N,81,M
34942,N,61,F
34943,N,83,M
34944,N,92,F
34945,N,51,M
34946,N,61,M
34947,N,56,M
34948,N,53,F
34949,S,0,_
34950,N,70,M
34951,N,72,M
34952,N,64,M
34953,N,63,M
34954,N,81,M
34955,N,74,F
34956,N,49,F
34957,N,57,F
34958,N,50,F
34959,N,60,M
34960,S,0,_
34961,N,47,M
34962,N,79,M
34963,N,60,F
34964,N,63,M
34965,N,84,M
34966,N,62,M
34967,N,46,M
34968,N,47,F
34969,N,47,M
34970,N,66,M
34971,N,57,F
34972,N,74,M
34973,N,70,M
34974,S,0,_
34975,N,94,F
34976,N,75,M
34977,N,37,F
34978,N,68,F
34979,N,46,M
34980,N,44,M
34981,N,69,M
34982,N,60,F
34983,N,61,F
34984,N,44,M
34985,N,82,M
34986,N,49,M
34987,N,34,F
34988,N,59,M
34989,N,52,M
34990,N,62,M
34991,N,65,F
34992,S,0,_
34993,S,0,_
34994,N,55,M
34995,N,72,M
34996,N,65,M
34997,N,29,F
34998,N,51,F
34999,N,54,M
35000,N,69,M
35001,N,60,F
35002,N,50,F
35003,N,28,F
35004,N,48,F
35005,N,55,F
35006,N,45,F
35007,N,58,M
35008,N,40,M
35009,N,55,M
35010,N,54,M
35011,N,80,M
35012,S,0,_
35013,N,60,F
35014,N,52,M
35015,N,63,M
35016,S,0,_
35017,N,69,F
35018,N,57,F
35019,N,42,F
35020,N,52,F
35021,N,63,M
35022,N,37,F
35023,N,70,M
35024,N,64,M
35025,N,78,F
35026,N,65,M
35027,N,77,M
35028,N,70,F
35029,N,53,M
35030,N,53,F
35031,N,52,M
35032,N,60,M
35033,S,0,_
35034,N,81,M
35035,N,40,M
35036,N,63,M
35037,N,66,M
35038,N,72,M
35039,N,77,M
35040,N,51,F
35041,N,62,F
35042,N,33,F
35043,N,71,M
35044,N,70,M
35045,N,71,M
35046,N,34,F
35047,N,33,M
35048,N,73,F
35049,N,46,M
35050,S,0,_
35051,N,78,M
35052,N,78,M
35053,N,78,F
35054,N,50,M
35055,N,66,F
35056,N,44,M
35057,N,49,F
35058,N,75,M
35059,N,67,M
35060,N,72,F
35061,N,64,M
35062,N,25,M
35063,N,55,M
35064,N,38,M
35065,N,75,M
35066,N,65,F
35067,N,76,M
35068,N,69,F
35069,N,50,F
35070,N,61,M
35071,N,25,M
35072,N,49,M
35073,N,75,M
35074,S,0,_
35075,N,82,M
35076,N,33,M
35077,N,69,M
35078,N,67,M
35079,N,51,F
35080,N,82,F
35081,N,75,M
35082,N,67,M
35083,N,66,M
35084,N,36,F
35085,N,69,F
35086,N,82,M
35087,N,51,M
35088,N,55,F
35089,N,45,M
35090,N,38,F
35091,N,62,F
35092,N,76,M
35093,N,58,M
35094,N,57,M
35095,N,64,M
35096,N,52,M
35097,N,34,F
35098,N,40,F
35099,N,59,M
35100,N,48,F
35101,N,65,M
35102,N,48,M
35103,N,37,F
35104,N,70,M
35105,N,56,F
35106,N,53,F
35107,N,66,M
35108,N,63,F
35109,S,0,_
35110,S,0,_
35111,N,54,F
35112,N,67,M
35113,N,76,M
35114,N,32,M
35115,N,57,F
35116,N,53,F
35117,N,67,F
35118,N,41,M
35119,N,73,M
35120,N,68,M
35121,N,36,M
35122,N,56,F
35123,N,51,F
35124,N,70,M
35125,N,69,M
35126,N,51,M
35127,N,68,F
35128,N,56,F
35129,N,71,F
35130,S,0,_
35131,N,37,F
35132,N,83,F
35133,N,79,M
35134,N,57,F
35135,N,69,F
35136,N,55,M
35137,N,62,F
35138,N,47,M
35139,N,47,M
35140,N,77,M
35141,N,60,M
35142,N,52,M
35143,N,59,F
35144,N,32,M
35145,N,71,M
35146,N,42,M
35147,N,53,F
35148,N,55,M
35149,N,80,M
35150,N,55,F
35151,N,60,M
35152,N,79,M
35153,N,62,F
35154,N,81,M
35155,N,76,M
35156,N,49,M
35157,N,68,M
35158,N,63,F
35159,S,0,_
35160,N,36,F
35161,N,70,F
35162,S,0,_
35163,N,38,M
35164,N,51,M
35165,N,76,F
35166,N,74,F
35167,N,52,F
35168,N,88,M
35169,N,57,F
35170,N,36,M
35171,N,44,M
35172,N,51,M
35173,N,64,F
35174,N,48,M
35175,N,73,M
35176,N,30,M
35177,N,60,F
35178,N,54,F
35179,N,61,M
35180,N,32,F
35181,N,51,F
35182,S,0,_
35183,N,89,M
35184,N,59,M
35185,N,59,M
35186,N,37,F
35187,N,62,M
35188,N,49,M
35189,N,89,M
35190,N,60,F
35191,N,59,M
35192,N,53,M
35193,N,37,F
35194,N,45,F
35195,N,72,F
35196,S,0,_
35197,N,40,M
35198,N,65,M
35199,N,55,M
35200,N,69,M
35201,N,29,F
35202,N,24,F
35203,N,51,M
35204,N,49,F
35205,N,51,M
35206,N,63,F
35207,N,69,M
35208,S,0,_
35209,N,44,F
35210,N,38,F
35211,N,64,F
35212,N,74,F
35213,N,66,F
35214,N,49,M
35215,N,76,M
35216,N,50,M
35217,N,69,M
35218,N,57,M
35219,N,77,M
35220,N,72,M
35221,N,85,M
35222,N,80,M
35223,N,70,M
35224,N,59,F
35225,N,50,F
35226,N,76,F
35227,N,64,F
35228,S,0,_
35229,N,33,M
35230,N,59,F
35231,N,58,M
35232,N,60,F
35233,N,59,M
35234,S,0,_
35235,N,78,M
35236,N,59,M
35237,N,55,M
35238,N,65,F
35239,N,67,F
35240,N,66,M
35241,N,55,M
35242,N,35,F
35243,N,61,M
35244,N,62,M
35245,N,63,M
35246,S,0,_
35247,N,64,F
35248,N,65,M
35249,N,67,M
35250,N,51,F
35251,N,65,F
35252,N,26,F
35253,N,76,M
35254,N,60,M
35255,N,52,M
35256,N,31,F
35257,N,69,F
35258,N,42,F
35259,N,65,F
35260,N,71,F
35261,N,56,F
35262,N,84,M
35263,N,60,M
35264,N,32,M
35265,N,49,F
35266,N,77,M
35267,N,70,F
35268,N,51,F
35269,N,78,F
35270,N,48,M
35271,N,64,M
35272,N,23,F
35273,N,27,M
35274,N,35,F
35275,N,37,F
35276,N,26,M
35277,N,70,M
35278,N,44,F
35279,N,58,F
35280,N,33,M
35281,N,36,M
35282,N,81,M
35283,N,84,M
35284,N,64,F
35285,N,93,M
35286,N,62,F
35287,N,73,M
35288,N,55,M
35289,S,0,_
35290,N,42,F
35291,N,46,M
35292,N,47,F
35293,N,71,M
35294,N,74,M
35295,N,70,M
35296,N,88,M
35297,N,84,F
35298,N,59,F
35299,S,0,_
35300,N,55,M
35301,N,62,M
35302,S,0,_
35303,N,37,M
35304,N,63,F
35305,S,0,_
35306,N,71,M
35307,N,62,M
35308,N,72,F
35309,N,57,M
35310,N,35,F
35311,N,62,F
35312,N,86,F
35313,N,37,F
35314,N,60,M
35315,N,71,M
35316,N,63,M
35317,N,50,M
35318,N,54,M
35319,N,21,M
35320,N,69,F
35321,N,80,M
35322,N,37,M
35323,N,64,M
35324,N,40,M
35325,N,64,F
35326,N,65,M
35327,N,68,M
35328,N,74,M
35329,N,36,F
35330,N,31,F
35331,S,0,_
35332,S,0,_
35333,N,28,F
35334,N,50,F
